""	"X"	"PERSON_ID"	"FIRST_NAME"	"LAST_NAME"	"DISPLAY_FIRST_LAST"	"DISPLAY_LAST_COMMA_FIRST"	"DISPLAY_FI_LAST"	"BIRTHDATE"	"SCHOOL"	"COUNTRY"	"LAST_AFFILIATION"	"HEIGHT"	"WEIGHT"	"SEASON_EXP"	"JERSEY"	"POSITION"	"ROSTERSTATUS"	"TEAM_ID"	"TEAM_NAME"	"TEAM_ABBREVIATION"	"TEAM_CODE"	"TEAM_CITY"	"PLAYERCODE"	"FROM_YEAR"	"TO_YEAR"	"DLEAGUE_FLAG"
"2531"	0	77477	"Phil"	"Martin"	"Phil Martin"	"Martin, Phil"	"P. Martin"	"1928-04-02T00:00:00"	"-"	"US"	"Toledo/US"	"6-3"	190	0	"6"	"Guard"	"Active"	1610612737	"Hawks"	"MIH"	"hawks"	"Milwaukee"	"HISTADD_phil_martin"	1954	1954	"N"
"2532"	0	77478	"Bob"	"Martin"	"Bob Martin"	"Martin, Bob"	"B. Martin"	"1969-10-07T00:00:00"	"-"	"US"	"Minnesota/US"	"7-0"	250	1	"42"	"Center"	"Active"	1610612746	"Clippers"	"LAC"	"clippers"	"Los Angeles"	"HISTADD_bob_martin"	1993	1994	"N"
"2533"	0	77479	"Ronald"	"Martin"	"Ronald Martin"	"Martin, Ronald"	"R. Martin"	"1939-04-11T00:00:00"	"-"	"US"	"St. Bonaventure/US"	"6-2"	185	0	"7"	"Guard"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_whitey_martin"	1961	1961	"N"
"2534"	0	77480	"Slater"	"Martin"	"Slater Martin"	"Martin, Slater"	"S. Martin"	"1925-10-22T00:00:00"	"-"	"US"	"Texas/US"	"5-10"	170	10	"22"	"Guard"	"Active"	1610612737	"Hawks"	"STL"	"hawks"	"St. Louis"	"HISTADD_slater_martin"	1949	1959	"N"
"2535"	0	77481	"Bill"	"Martin"	"Bill Martin"	"Martin, Bill"	"B. Martin"	"1962-08-16T00:00:00"	"-"	"US"	"Georgetown/US"	"6-7"	205	2	"26"	"Forward"	"Active"	1610612756	"Suns"	"PHX"	"suns"	"Phoenix"	"HISTADD_bill_martin"	1985	1987	"N"
"2536"	0	77482	"Al"	"Masino"	"Al Masino"	"Masino, Al"	"A. Masino"	"1928-02-05T00:00:00"	"-"	"US"	"Canisius/US"	"5-10"	174	1	"12"	"Guard"	"Active"	1610612755	"Nationals"	"SYR"	"sixers"	"Syracuse"	"HISTADD_al_masino"	1952	1953	"N"
"2537"	0	77483	"Eddie"	"Mast"	"Eddie Mast"	"Mast, Eddie"	"E. Mast"	"1948-10-03T00:00:00"	"-"	"US"	"Temple/US"	"6-9"	220	2	"25"	"Forward"	"Active"	1610612737	"Hawks"	"ATL"	"hawks"	"Atlanta"	"HISTADD_eddie_mast"	1970	1972	"N"
"2538"	0	77484	"Wes"	"Matthews"	"Wes Matthews"	"Matthews, Wes"	"W. Matthews"	"1959-08-24T00:00:00"	"-"	"US"	"Wisconsin/US"	"6-1"	170	8	"1"	"Guard"	"Active"	1610612737	"Hawks"	"ATL"	"hawks"	"Atlanta"	"HISTADD_wes_matthews"	1980	1989	"N"
"2539"	0	77485	"Ariel"	"Maughan"	"Ariel Maughan"	"Maughan, Ariel"	"A. Maughan"	"1923-02-23T00:00:00"	"-"	"US"	"Utah State/US"	"6-4"	190	4	""	"Forward"	"Active"	1610610036	"Capitols"	"WAS"	"capitols"	"Washington"	"HISTADD_ace_maughan"	1946	1950	"N"
"2540"	0	77486	"Marlon"	"Maxey"	"Marlon Maxey"	"Maxey, Marlon"	"M. Maxey"	"1969-02-19T00:00:00"	"-"	"US"	"Minnesota; Texas-El Paso/US"	"6-8"	250	1	"25"	"Forward"	"Active"	1610612750	"Timberwolves"	"MIN"	"timberwolves"	"Minnesota"	"HISTADD_marlon_maxey"	1992	1993	"N"
"2541"	0	77487	"Cedric"	"Maxwell"	"Cedric Maxwell"	"Maxwell, Cedric"	"C. Maxwell"	"1955-11-21T00:00:00"	"-"	"US"	"North Carolina-Charlotte/US"	"6-8"	205	10	"18"	"Forward"	"Active"	1610612745	"Rockets"	"HOU"	"rockets"	"Houston"	"HISTADD_cedric_maxwell"	1977	1987	"N"
"2542"	0	77489	"Don"	"May"	"Don May"	"May, Don"	"D. May"	"1946-01-03T00:00:00"	"-"	"US"	"Dayton/US"	"6-4"	200	6	"23"	"Forward"	"Active"	1610612758	"Kings"	"KCK"	"kings"	"Kansas City-Omaha"	"HISTADD_don_may"	1968	1974	"N"
"2543"	0	77490	"Scott"	"May"	"Scott May"	"May, Scott"	"S. May"	"1954-03-19T00:00:00"	"-"	"US"	"Indiana/US"	"6-6"	215	6	"24"	"Forward"	"Active"	1610612765	"Pistons"	"DET"	"pistons"	"Detroit"	"HISTADD_scott_may"	1976	1982	"N"
"2544"	0	77492	"Clyde"	"Mayes"	"Clyde Mayes"	"Mayes, Clyde"	"C. Mayes"	"1953-03-17T00:00:00"	"-"	"US"	"Furman/US"	"6-8"	225	1	"22"	"Forward"	"Active"	1610612757	"Trail Blazers"	"POR"	"blazers"	"Portland"	"HISTADD_clyde_mayes"	1975	1976	"N"
"2545"	0	77493	"Tharon"	"Mayes"	"Tharon Mayes"	"Mayes, Tharon"	"T. Mayes"	"1968-09-09T00:00:00"	"-"	"US"	"Florida State/US"	"6-3"	175	0	"8"	"Guard"	"Active"	1610612746	"Clippers"	"LAC"	"clippers"	"Los Angeles"	"HISTADD_tharon_mayes"	1991	1991	"N"
"2546"	0	77494	"Ken"	"Mayfield"	"Ken Mayfield"	"Mayfield, Ken"	"K. Mayfield"	"1948-05-11T00:00:00"	"-"	"US"	"Coffeyville CC KS; Tuskegee/US"	"6-2"	185	0	"16"	"Guard"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_ken_mayfield"	1975	1975	"N"
"2547"	0	77495	"Bill"	"Mayfield"	"Bill Mayfield"	"Mayfield, Bill"	"B. Mayfield"	"1957-10-17T00:00:00"	"-"	"US"	"Iowa/US"	"6-7"	205	0	"36"	"Forward"	"Active"	1610612744	"Warriors"	"GOS"	"warriors"	"Golden State"	"HISTADD_bill_mayfield"	1980	1980	"N"
"2548"	0	77496	"Travis"	"Mays"	"Travis Mays"	"Mays, Travis"	"T. Mays"	"1968-06-19T00:00:00"	"-"	"US"	"Texas/US"	"6-2"	190	2	"1"	"Guard"	"Active"	1610612737	"Hawks"	"ATL"	"hawks"	"Atlanta"	"HISTADD_travis_mays"	1990	1992	"N"
"2549"	0	77497	"Matt"	"Mazza"	"Matt Mazza"	"Mazza, Matt"	"M. Mazza"	"1923-09-23T00:00:00"	"-"	"US"	"Canisius; Michigan State/US"	"6-3"	210	0	""	"Forward"	"Active"	1610610033	"Redskins"	"SHE"	"redskins"	"Sheboygan"	"HISTADD_matt_mazza"	1949	1949	"N"
"2550"	0	77498	"Bob"	"McAdoo"	"Bob McAdoo"	"McAdoo, Bob"	"B. McAdoo"	"1951-09-15T00:00:00"	"-"	"US"	"Vincennes IN (J.C.); North Carolina/US"	"6-9"	210	13	"11"	"Center"	"Active"	1610612755	"76ers"	"PHL"	"sixers"	"Philadelphia"	"HISTADD_bob_mcadoo"	1972	1985	"N"
"2551"	0	77499	"Ken"	"McBride"	"Ken McBride"	"McBride, Ken"	"K. McBride"	"1905-04-14T00:00:00"	"-"	"US"	"Maryland East. Shore/US"	"6-3"	190	0	"4"	"Forward"	"Active"	1610612737	"Hawks"	"MIH"	"hawks"	"Milwaukee"	"HISTADD_ken_mcbride"	1954	1954	"N"
"2552"	0	77500	"Brendan"	"McCann"	"Brendan McCann"	"McCann, Brendan"	"B. McCann"	"1935-07-05T00:00:00"	"-"	"US"	"St. Bonaventure/US"	"6-2"	178	2	"3"	"Guard"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_brendan_mccann"	1957	1959	"N"
"2553"	0	77502	"Mel"	"McCants"	"Mel McCants"	"McCants, Mel"	"M. McCants"	"1967-08-19T00:00:00"	"-"	"US"	"Purdue/US"	"6-8"	240	0	"49"	"Forward"	"Active"	1610612747	"Lakers"	"LAL"	"lakers"	"Los Angeles"	"HISTADD_mel_mccants"	1989	1989	"N"
"2554"	0	77503	"Mike"	"McCarron"	"Mike McCarron"	"McCarron, Mike"	"M. McCarron"	"1922-03-02T00:00:00"	"-"	"US"	"Seton Hall/US"	"5-11"	180	1	""	"Guard"	"Active"	1610610024	"Bullets"	"BAL"	"bullets"	"Baltimore"	"HISTADD_mike_mccarron"	1946	1949	"N"
"2555"	0	77504	"Andre"	"McCarter"	"Andre McCarter"	"McCarter, Andre"	"A. McCarter"	"1953-08-25T00:00:00"	"-"	"US"	"UCLA/US"	"6-3"	190	2	"33"	"Guard"	"Active"	1610612764	"Bullets"	"WAS"	"wizards"	"Washington"	"HISTADD_andre_mccarter"	1976	1980	"N"
"2556"	0	77505	"Willie"	"McCarter"	"Willie McCarter"	"McCarter, Willie"	"W. McCarter"	"1946-07-26T00:00:00"	"-"	"US"	"Drake/US"	"6-3"	175	2	"17"	"Guard"	"Active"	1610612757	"Trail Blazers"	"POR"	"blazers"	"Portland"	"HISTADD_willie_mccarter"	1969	1971	"N"
"2557"	0	77506	"Johnny"	"McCarthy"	"Johnny McCarthy"	"McCarthy, Johnny"	"J. McCarthy"	"1934-04-25T00:00:00"	"-"	"US"	"Canisius/US"	"6-1"	185	5	"21"	"Guard"	"Active"	1610612738	"Celtics"	"BOS"	"celtics"	"Boston"	"HISTADD_johnny_mccarthy"	1956	1963	"N"
"2558"	0	77507	"Howie"	"McCarty"	"Howie McCarty"	"McCarty, Howie"	"H. McCarty"	"1905-04-02T00:00:00"	"-"	"US"	"Wayne State (Mich.)/US"	""	NA	0	""	""	"Active"	1610610028	"Falcons"	"DEF"	"falcons"	"Detroit"	"HISTADD_howie_mccarty"	1946	1946	"N"
"2559"	0	77509	"Dwayne"	"McClain"	"Dwayne McClain"	"McClain, Dwayne"	"D. McClain"	"1963-02-07T00:00:00"	"-"	"US"	"Villanova/US"	"6-6"	185	0	"44"	"Guard"	"Active"	1610612754	"Pacers"	"IND"	"pacers"	"Indiana"	"HISTADD_dwayne_mcclain"	1985	1985	"N"
"2560"	0	77510	"Ted, Hound Dog"	"McClain"	"Ted, Hound Dog McClain"	"McClain, Ted, Hound Dog"	"T. McClain"	"1947-08-30T00:00:00"	"-"	"US"	"Tennessee State/US"	"6-1"	180	2	"12"	"Guard"	"Active"	1610612756	"Suns"	"PHX"	"suns"	"Phoenix"	"HISTADD_ted_mcclain"	1976	1978	"N"
"2561"	0	77512	"Jack"	"McCloskey"	"Jack McCloskey"	"McCloskey, Jack"	"J. McCloskey"	"1925-09-19T00:00:00"	"-"	"US"	"Pennsylvania/US"	"6-2"	190	0	" "	"Guard"	"Active"	1610612744	"Warriors"	"PHW"	"warriors"	"Philadelphia"	"HISTADD_jack_mccloskey"	1952	1952	"N"
"2562"	0	77513	"John"	"McConathy"	"John McConathy"	"McConathy, John"	"J. McConathy"	"1930-04-09T00:00:00"	"-"	"US"	"Northwestern State-Louisiana/US"	"6-5"	195	0	"15"	"Forward"	"Active"	1610612737	"Hawks"	"MIH"	"hawks"	"Milwaukee"	"HISTADD_john_mcconathy"	1951	1951	"N"
"2563"	0	77514	"Paul"	"McConnell"	"Paul McConnell"	"McConnell, Paul"	"P. McConnell"	"1928-07-01T00:00:00"	"-"	"US"	"Marshall/US"	"5-10"	170	0	" "	"Guard"	"Active"	1610612737	"Hawks"	"MIH"	"hawks"	"Milwaukee"	"HISTADD_bucky_mcconnell"	1952	1952	"N"
"2564"	0	77515	"Keith"	"McCord"	"Keith McCord"	"McCord, Keith"	"K. McCord"	"1957-06-22T00:00:00"	"-"	"US"	"Alabama-Birmingham; Alabama/US"	"6-7"	210	0	"22"	"Guard"	"Active"	1610612764	"Bullets"	"WAS"	"wizards"	"Washington"	"HISTADD_keith_mccord"	1980	1980	"N"
"2565"	0	77516	"Tim"	"McCormick"	"Tim McCormick"	"McCormick, Tim"	"T. McCormick"	"1962-03-10T00:00:00"	"-"	"US"	"Michigan/US"	"6-11"	240	7	"44"	"Center"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_tim_mccormick"	1984	1991	"N"
"2566"	0	77517	"Paul"	"McCracken"	"Paul McCracken"	"McCracken, Paul"	"P. McCracken"	"1950-09-11T00:00:00"	"-"	"US"	"Cal State-Northridge/US"	"6-4"	180	2	"7"	"Guard"	"Active"	1610612741	"Bulls"	"CHI"	"bulls"	"Chicago"	"HISTADD_paul_mccracken"	1972	1976	"N"
"2567"	0	77518	"Scooter"	"McCray"	"Scooter McCray"	"McCray, Scooter"	"S. McCray"	"1960-02-08T00:00:00"	"-"	"US"	"Louisville/US"	"6-9"	215	2	"20"	"Forward"	"Active"	1610612739	"Cavaliers"	"CLE"	"cavaliers"	"Cleveland"	"HISTADD_scooter_mccray"	1983	1986	"N"
"2568"	0	77520	"John"	"McCullough"	"John McCullough"	"McCullough, John"	"J. McCullough"	"1956-10-05T00:00:00"	"-"	"US"	"Oklahoma/US"	"6-4"	190	0	"8"	"Guard"	"Active"	1610612756	"Suns"	"PHX"	"suns"	"Phoenix"	"HISTADD_john_mccullough"	1981	1981	"N"
"2569"	0	77523	"Jim"	"McDaniels"	"Jim McDaniels"	"McDaniels, Jim"	"J. McDaniels"	"1948-04-02T00:00:00"	"-"	"US"	"Western Kentucky/US"	"6-11"	228	4	"44"	"Center"	"Active"	1610612746	"Braves"	"BUF"	"clippers"	"Buffalo"	"HISTADD_jim_mcdaniels"	1971	1977	"N"
"2570"	0	77524	"Ben"	"McDonald"	"Ben McDonald"	"McDonald, Ben"	"B. McDonald"	"1962-07-20T00:00:00"	""	"US"	"California-Irvine/US"	"6-8"	210	3	"30"	"Forward"	"Active"	1610612744	"Warriors"	"GOS"	"warriors"	"Golden State"	"HISTADD_ben_mcdonald"	1985	1988	"N"
"2571"	0	77525	"Glenn"	"McDonald"	"Glenn McDonald"	"McDonald, Glenn"	"G. McDonald"	"1952-03-18T00:00:00"	"-"	"US"	"Long Beach State/US"	"6-6"	190	2	"13"	"Forward"	"Active"	1610612749	"Bucks"	"MIL"	"bucks"	"Milwaukee"	"HISTADD_glenn_mcdonald"	1974	1976	"N"
"2572"	0	77527	"Hank"	"McDowell"	"Hank McDowell"	"McDowell, Hank"	"H. McDowell"	"1959-11-13T00:00:00"	"-"	"US"	"Memphis/US"	"6-9"	215	5	"41"	"Forward"	"Active"	1610612749	"Bucks"	"MIL"	"bucks"	"Milwaukee"	"HISTADD_hank_mcdowell"	1981	1986	"N"
"2573"	0	77528	"Jim"	"McElroy"	"Jim McElroy"	"McElroy, Jim"	"J. McElroy"	"1953-10-04T00:00:00"	"-"	"US"	"Monroe CC NY; Central Michigan/US"	"6-3"	190	6	"33"	"Guard"	"Active"	1610612737	"Hawks"	"ATL"	"hawks"	"Atlanta"	"HISTADD_jim_mcelroy"	1975	1981	"N"
"2574"	0	77529	"Mel"	"McGaha"	"Mel McGaha"	"McGaha, Mel"	"M. McGaha"	"1926-09-26T00:00:00"	"-"	"US"	"Arkansas/US"	"6-1"	190	0	"8"	"Guard"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_mel_mcgaha"	1948	1948	"N"
"2575"	0	77530	"Mike"	"McGee"	"Mike McGee"	"McGee, Mike"	"M. McGee"	"1959-07-29T00:00:00"	"-"	"US"	"Michigan/US"	"6-5"	190	8	"40"	"Forward"	"Active"	1610612756	"Suns"	"PHX"	"suns"	"Phoenix"	"HISTADD_mike_mcgee"	1981	1989	"N"
"2576"	0	77531	"Bill"	"McGill"	"Bill McGill"	"McGill, Bill"	"B. McGill"	"1939-09-16T00:00:00"	"-"	"US"	"Utah/US"	"6-9"	225	2	"40"	"Center"	"Active"	1610612737	"Hawks"	"STL"	"hawks"	"St. Louis"	"HISTADD_thehill_mcgill"	1962	1964	"N"
"2577"	0	77532	"George"	"McGinnis"	"George McGinnis"	"McGinnis, George"	"G. McGinnis"	"1950-08-12T00:00:00"	"-"	"US"	"Indiana/US"	"6-8"	235	6	"30"	"Forward"	"Active"	1610612754	"Pacers"	"IND"	"pacers"	"Indiana"	"HISTADD_george_mcginnis"	1975	1981	"N"
"2578"	0	77533	"Jon"	"McGlocklin"	"Jon McGlocklin"	"McGlocklin, Jon"	"J. McGlocklin"	"1943-06-10T00:00:00"	"-"	"US"	"Indiana/US"	"6-5"	205	10	"14"	"Guard"	"Active"	1610612749	"Bucks"	"MIL"	"bucks"	"Milwaukee"	"HISTADD_jon_mcglocklin"	1965	1975	"N"
"2579"	0	77534	"Gil"	"McGregor"	"Gil McGregor"	"McGregor, Gil"	"G. McGregor"	"1949-06-14T00:00:00"	"-"	"US"	"Wake Forest/US"	"6-8"	240	0	"25"	"Forward"	"Active"	1610612758	"Royals"	"CIN"	"kings"	"Cincinnati"	"HISTADD_gil_mcgregor"	1971	1971	"N"
"2580"	0	77535	"Allie"	"McGuire"	"Allie McGuire"	"McGuire, Allie"	"A. McGuire"	"1951-07-10T00:00:00"	"-"	"US"	"Marquette/US"	"6-3"	175	0	"16"	"Guard"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_allie_mcguire"	1973	1973	"N"
"2581"	0	77536	"Al"	"McGuire"	"Al McGuire"	"McGuire, Al"	"A. McGuire"	"1928-09-07T00:00:00"	"-"	"US"	"St. John's (N.Y.)/US"	"6-2"	180	3	""	"Guard"	"Active"	1610610024	"Bullets"	"BAL"	"bullets"	"Baltimore"	"HISTADD_al_mcguire"	1951	1954	"N"
"2582"	0	77537	"Dick"	"McGuire"	"Dick McGuire"	"McGuire, Dick"	"D. McGuire"	"1926-01-25T00:00:00"	"-"	"US"	"St. John's (N.Y.); Dartmouth/US"	"6-0"	180	10	"15"	"Guard"	"Active"	1610612765	"Pistons"	"DET"	"pistons"	"Detroit"	"HISTADD_dick_mcguire"	1949	1959	"N"
"2583"	0	77540	"Kenny"	"McIntosh"	"Kenny McIntosh"	"McIntosh, Kenny"	"K. McIntosh"	"1949-01-21T00:00:00"	"-"	"US"	"Eastern Michigan/US"	"6-7"	225	3	"43"	"Forward"	"Active"	1610612760	"SuperSonics"	"SEA"	"thunder"	"Seattle"	"HISTADD_kenny_mcintosh"	1971	1974	"N"
"2584"	0	77541	"Kevin"	"McKenna"	"Kevin McKenna"	"McKenna, Kevin"	"K. McKenna"	"1959-01-08T00:00:00"	"-"	"US"	"Creighton/US"	"6-5"	195	5	"12"	"Forward"	"Active"	1610612751	"Nets"	"NJN"	"nets"	"New Jersey"	"HISTADD_kevin_mckenna"	1981	1987	"N"
"2585"	0	77542	"Forrest"	"McKenzie"	"Forrest McKenzie"	"McKenzie, Forrest"	"F. McKenzie"	"1963-02-16T00:00:00"	"-"	"US"	"Loyola Marymount/US"	"6-7"	200	0	"7"	"Forward"	"Active"	1610612759	"Spurs"	"SAN"	"spurs"	"San Antonio"	"HISTADD_forrest_mckenzie"	1986	1986	"N"
"2586"	0	77543	"Stan"	"McKenzie"	"Stan McKenzie"	"McKenzie, Stan"	"S. McKenzie"	"1944-10-06T00:00:00"	"-"	"US"	"N.Y.U./US"	"6-5"	195	6	"40"	"Forward"	"Active"	1610612745	"Rockets"	"HOU"	"rockets"	"Houston"	"HISTADD_stan_mckenzie"	1967	1973	"N"
"2587"	0	77545	"Carlton"	"McKinney"	"Carlton McKinney"	"McKinney, Carlton"	"C. McKinney"	"1964-10-21T00:00:00"	"-"	"US"	"Tulsa; Southern Methodist/US"	"6-4"	190	1	"4"	"Forward"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_carlton_mckinney"	1989	1991	"N"
"2588"	0	77546	"Horace"	"McKinney"	"Horace McKinney"	"McKinney, Horace"	"H. McKinney"	"1919-01-01T00:00:00"	"-"	"US"	"North Carolina; North Carolina State/US"	"6-6"	185	5	"17"	"Forward"	"Active"	1610612738	"Celtics"	"BOS"	"celtics"	"Boston"	"HISTADD_bones_mckinney"	1946	1951	"N"
"2589"	0	77547	"Billy"	"McKinney"	"Billy McKinney"	"McKinney, Billy"	"B. McKinney"	"1955-06-05T00:00:00"	"-"	"US"	"Northwestern/US"	"6-0"	160	6	" "	"Guard"	"Active"	1610612741	"Bulls"	"CHI"	"bulls"	"Chicago"	"HISTADD_billy_mckinney"	1978	1985	"N"
"2590"	0	77548	"Mccoy"	"McLemore"	"Mccoy McLemore"	"McLemore, Mccoy"	"M. McLemore"	"1942-04-03T00:00:00"	"-"	"US"	"Moberly Area CC; Drake/US"	"6-7"	230	7	"18"	"Forward"	"Active"	1610612745	"Rockets"	"HOU"	"rockets"	"Houston"	"HISTADD_mccoy_mclemore"	1964	1971	"N"
"2591"	0	77549	"George"	"McLeod"	"George McLeod"	"McLeod, George"	"G. McLeod"	"1931-01-03T00:00:00"	"-"	"US"	"Texas Christian/US"	"6-5"	200	0	""	"Forward"	"Active"	1610610024	"Bullets"	"BAL"	"bullets"	"Baltimore"	"HISTADD_george_mcleod"	1952	1952	"N"
"2592"	0	77551	"Jack"	"McMahon"	"Jack McMahon"	"McMahon, Jack"	"J. McMahon"	"1928-12-03T00:00:00"	"-"	"US"	"St. John's (N.Y.)/US"	"6-1"	185	7	"21"	"Guard"	"Active"	1610612737	"Hawks"	"STL"	"hawks"	"St. Louis"	"HISTADD_jack_mcmahon"	1952	1959	"N"
"2593"	0	77553	"Tom"	"McMillen"	"Tom McMillen"	"McMillen, Tom"	"T. McMillen"	"1952-05-26T00:00:00"	"-"	"US"	"Maryland/US"	"6-11"	215	10	"54"	"Forward"	"Active"	1610612764	"Bullets"	"WAS"	"wizards"	"Washington"	"HISTADD_tom_mcmillen"	1975	1985	"N"
"2594"	0	77554	"Jim"	"McMillian"	"Jim McMillian"	"McMillian, Jim"	"J. McMillian"	"1948-03-11T00:00:00"	"-"	"US"	"Columbia/US"	"6-5"	215	8	"5"	"Forward"	"Active"	1610612757	"Trail Blazers"	"POR"	"blazers"	"Portland"	"HISTADD_jim_mcmillian"	1970	1978	"N"
"2595"	0	77555	"Shellie"	"McMillon"	"Shellie McMillon"	"McMillon, Shellie"	"S. McMillon"	"1936-03-11T00:00:00"	"-"	"US"	"Bradley/US"	"6-5"	205	3	"25"	"Forward"	"Active"	1610612737	"Hawks"	"STL"	"hawks"	"St. Louis"	"HISTADD_shellie_mcmillon"	1958	1961	"N"
"2596"	0	77556	"Mal"	"McMullan"	"Mal McMullan"	"McMullan, Mal"	"M. McMullan"	"1927-08-23T00:00:00"	"-"	"US"	"Xavier (Ohio); Kentucky/US"	""	NA	1	""	""	"Active"	1610610030	"Olympians"	"INO"	"olympians"	"Indianapolis"	"HISTADD_mal_mcmullan"	1949	1950	"N"
"2597"	0	77557	"Chet"	"McNabb"	"Chet McNabb"	"McNabb, Chet"	"C. McNabb"	"1905-04-04T00:00:00"	"-"	"US"	"Arizona State; West Texas A&M/US"	""	NA	0	""	""	"Active"	1610610024	"Bullets"	"BAL"	"bullets"	"Baltimore"	"HISTADD_chet_mcnabb"	1947	1947	"N"
"2598"	0	77558	"Mark"	"McNamara"	"Mark McNamara"	"McNamara, Mark"	"M. McNamara"	"1959-06-08T00:00:00"	"-"	"US"	"Santa Clara; California/US"	"6-11"	235	7	"31"	"Center"	"Active"	1610612753	"Magic"	"ORL"	"magic"	"Orlando"	"HISTADD_mark_mcnamara"	1982	1990	"N"
"2599"	0	77559	"Joe"	"McNamee"	"Joe McNamee"	"McNamee, Joe"	"J. McNamee"	"1926-09-24T00:00:00"	"-"	"US"	"San Francisco/US"	"6-6"	210	1	""	"Center"	"Active"	1610610024	"Bullets"	"BAL"	"bullets"	"Baltimore"	"HISTADD_joe_mcnamee"	1950	1951	"N"
"2600"	0	77560	"Chris"	"McNealy"	"Chris McNealy"	"McNealy, Chris"	"C. McNealy"	"1961-07-15T00:00:00"	"-"	"US"	"Santa Barbara City Coll. CA (J.C.); San Jose State"	"6-7"	210	2	"14"	"Forward"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"HISTADD_chris_mcnealy"	1985	1987	"N"
"2601"	0	77561	"Larry"	"McNeill"	"Larry McNeill"	"McNeill, Larry"	"L. McNeill"	"1951-01-31T00:00:00"	"-"	"US"	"Marquette/US"	"6-9"	195	5	"32"	"Forward"	"Active"	1610612765	"Pistons"	"DET"	"pistons"	"Detroit"	"HISTADD_thehawk_mcneill"	1973	1978	"N"
"2602"	0	77562	"Bob"	"McNeill"	"Bob McNeill"	"McNeill, Bob"	"B. McNeill"	"1938-10-22T00:00:00"	"-"	"US"	"St. Joseph's (PA)/US"	"6-1"	170	1	"52"	"Guard"	"Active"	1610612747	"Lakers"	"LAL"	"lakers"	"Los Angeles"	"HISTADD_bob_mcneill"	1960	1961	"N"
"2603"	0	77563	"Carl"	"McNulty"	"Carl McNulty"	"McNulty, Carl"	"C. McNulty"	"1930-02-14T00:00:00"	"-"	"US"	"Purdue/US"	"6-3"	185	0	"6"	"Guard"	"Active"	1610612737	"Hawks"	"MIH"	"hawks"	"Milwaukee"	"HISTADD_carl_mcnulty"	1954	1954	"N"
"2604"	0	77565	"Cozell"	"McQueen"	"Cozell McQueen"	"McQueen, Cozell"	"C. McQueen"	"1962-01-18T00:00:00"	"-"	"US"	"North Carolina State/US"	"6-11"	235	0	"40"	"Forward"	"Active"	1610612765	"Pistons"	"DET"	"pistons"	"Detroit"	"HISTADD_cozell_mcqueen"	1986	1986	"N"
"2605"	0	77566	"Thales"	"McReynolds"	"Thales McReynolds"	"McReynolds, Thales"	"T. McReynolds"	"1943-06-08T00:00:00"	"-"	"US"	"Miles CC MT/US"	"6-3"	185	0	"11"	"Guard"	"Active"	1610612764	"Bullets"	"BLT"	"wizards"	"Baltimore"	"HISTADD_thales_mcreynolds"	1965	1965	"N"
"2606"	0	77567	"Eric"	"McWilliams"	"Eric McWilliams"	"McWilliams, Eric"	"E. McWilliams"	"1950-04-18T00:00:00"	"-"	"US"	"Pasadena City Coll. CA (J.C.); Long Beach State/US"	"6-8"	200	0	"22"	"Forward"	"Active"	1610612745	"Rockets"	"HOU"	"rockets"	"Houston"	"HISTADD_eric_mcwilliams"	1972	1972	"N"
"2607"	0	77568	"George"	"Mearns"	"George Mearns"	"Mearns, George"	"G. Mearns"	"1922-04-18T00:00:00"	"-"	"US"	"Rhode Island/US"	"6-3"	175	1	""	"Forward"	"Active"	1610610032	"Steamrollers"	"PRO"	"steamrollers"	"Providence"	"HISTADD_george_mearns"	1946	1947	"N"
"2608"	0	77570	"Cliff"	"Meely"	"Cliff Meely"	"Meely, Cliff"	"C. Meely"	"1947-07-10T00:00:00"	"-"	"US"	"Northeastern Christian JC PA; Colorado/US"	"6-8"	215	4	"21"	"Forward"	"Active"	1610612747	"Lakers"	"LAL"	"lakers"	"Los Angeles"	"HISTADD_cliff_meely"	1971	1975	"N"
"2609"	0	77571	"Scott"	"Meents"	"Scott Meents"	"Meents, Scott"	"S. Meents"	"1964-01-04T00:00:00"	"-"	"US"	"Illinois/US"	"6-10"	225	1	"8"	"Forward"	"Active"	1610612760	"SuperSonics"	"SEA"	"thunder"	"Seattle"	"HISTADD_scott_meents"	1989	1990	"N"
"2610"	0	77572	"Dick"	"Mehen"	"Dick Mehen"	"Mehen, Dick"	"D. Mehen"	"1922-05-20T00:00:00"	"-"	"US"	"Tennessee/US"	"6-5"	195	2	"17"	"Forward"	"Active"	1610612737	"Hawks"	"MIH"	"hawks"	"Milwaukee"	"HISTADD_dick_mehen"	1949	1951	"N"
